month,day,time,light,location,intersection,atmosphere,collision,municipality,department,road,traffic,nblanes,reslane,laneprofile,plan,surface,user,sex,route,pedlocation,pedaction,pedcondition,birth,dirtraffic,catvehicle,nboccupants,obstacle,movobstacle,impact,maneuver
1,23,1030,1,1,1,9.0,7.0,530,140,3,2.0,2.0,0.0,0.0,0.0,7.0,1,1,5.0,0.0,0.0,0.0,1994.0,2.0,7,0,0.0,0.0,9.0,1.0
3,27,630,2,2,1,1.0,3.0,712,140,3,2.0,2.0,0.0,2.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1980.0,2.0,33,0,0.0,2.0,2.0,1.0
3,27,630,2,2,1,1.0,3.0,712,140,3,2.0,2.0,0.0,2.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1989.0,2.0,7,0,0.0,2.0,3.0,10.0
4,9,1700,1,2,2,1.0,2.0,409,140,4,2.0,2.0,0.0,1.0,1.0,1.0,1,2,5.0,0.0,0.0,0.0,1997.0,0.0,7,0,0.0,2.0,6.0,24.0
4,9,1700,1,2,2,1.0,2.0,409,140,4,2.0,2.0,0.0,1.0,1.0,1.0,2,1,5.0,0.0,0.0,0.0,1992.0,0.0,7,0,0.0,2.0,6.0,24.0
4,9,1700,1,2,2,1.0,2.0,409,140,4,2.0,2.0,0.0,1.0,1.0,1.0,2,1,5.0,0.0,0.0,0.0,1985.0,0.0,7,0,0.0,2.0,6.0,24.0
4,9,1700,1,2,2,1.0,2.0,409,140,4,2.0,2.0,0.0,1.0,1.0,1.0,2,2,5.0,0.0,0.0,0.0,1996.0,0.0,7,0,0.0,2.0,6.0,24.0
4,9,1700,1,2,2,1.0,2.0,409,140,4,2.0,2.0,0.0,1.0,1.0,1.0,1,2,5.0,0.0,0.0,0.0,1996.0,0.0,7,0,1.0,0.0,3.0,15.0
4,11,1430,1,1,1,1.0,1.0,328,140,3,2.0,2.0,0.0,1.0,4.0,1.0,1,1,9.0,0.0,0.0,0.0,1976.0,1.0,7,0,0.0,2.0,3.0,1.0
4,11,1430,1,1,1,1.0,1.0,328,140,3,2.0,2.0,0.0,1.0,4.0,1.0,1,1,5.0,0.0,0.0,0.0,1997.0,2.0,7,0,0.0,2.0,3.0,13.0
4,15,1415,1,1,2,1.0,3.0,530,140,3,2.0,2.0,0.0,2.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1992.0,1.0,7,0,0.0,2.0,1.0,1.0
4,15,1415,1,1,2,1.0,3.0,530,140,3,2.0,2.0,0.0,2.0,1.0,1.0,2,1,5.0,0.0,0.0,0.0,1995.0,1.0,7,0,0.0,2.0,1.0,1.0
4,15,1415,1,1,2,1.0,3.0,530,140,3,2.0,2.0,0.0,2.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,2000.0,1.0,30,0,0.0,2.0,7.0,19.0
4,15,1415,1,1,2,1.0,3.0,530,140,3,2.0,2.0,0.0,2.0,1.0,1.0,2,1,5.0,0.0,0.0,0.0,1999.0,1.0,30,0,0.0,2.0,7.0,19.0
6,4,1530,1,2,1,7.0,7.0,409,140,3,2.0,2.0,1.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1966.0,1.0,33,0,16.0,0.0,7.0,21.0
6,11,1550,1,1,1,1.0,7.0,36,140,3,2.0,2.0,0.0,4.0,2.0,1.0,1,2,5.0,0.0,0.0,0.0,1971.0,0.0,33,0,13.0,0.0,0.0,15.0
7,9,1200,1,1,1,1.0,6.0,724,140,3,2.0,2.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1970.0,1.0,33,0,0.0,2.0,7.0,17.0
9,5,1640,1,1,2,1.0,5.0,698,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1954.0,0.0,7,0,0.0,2.0,3.0,0.0
9,5,1640,1,1,2,1.0,5.0,698,140,3,2.0,2.0,0.0,1.0,0.0,1.0,2,2,5.0,0.0,0.0,0.0,1955.0,0.0,7,0,0.0,2.0,3.0,0.0
9,5,1640,1,1,2,1.0,5.0,698,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,2.0,0.0,0.0,0.0,1983.0,2.0,7,0,8.0,2.0,7.0,1.0
9,5,1640,1,1,2,1.0,5.0,698,140,3,2.0,2.0,0.0,1.0,0.0,1.0,2,2,2.0,0.0,0.0,0.0,2011.0,2.0,7,0,8.0,2.0,7.0,1.0
9,5,1640,1,1,2,1.0,5.0,698,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,1.0,0.0,0.0,0.0,1961.0,1.0,7,0,0.0,2.0,1.0,1.0
11,5,300,3,1,1,2.0,1.0,306,140,3,2.0,2.0,0.0,1.0,1.0,2.0,1,1,5.0,0.0,0.0,0.0,1995.0,1.0,7,0,0.0,2.0,1.0,1.0
11,5,300,3,1,1,2.0,1.0,306,140,3,2.0,2.0,0.0,1.0,1.0,2.0,1,1,5.0,0.0,0.0,0.0,1968.0,2.0,7,0,0.0,2.0,1.0,1.0
1,19,815,1,1,2,1.0,3.0,47,140,3,2.0,2.0,0.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1988.0,2.0,2,0,0.0,2.0,1.0,1.0
1,19,815,1,1,2,1.0,3.0,47,140,3,2.0,2.0,0.0,1.0,1.0,1.0,1,1,2.0,0.0,0.0,0.0,1971.0,2.0,7,0,0.0,2.0,7.0,19.0
2,10,1815,5,2,1,3.0,6.0,47,140,6,0.0,0.0,0.0,1.0,0.0,2.0,1,1,3.0,0.0,0.0,0.0,1938.0,0.0,7,0,12.0,1.0,2.0,16.0
2,10,1815,5,2,1,3.0,6.0,47,140,6,0.0,0.0,0.0,1.0,0.0,2.0,3,2,3.0,5.0,3.0,1.0,1959.0,0.0,7,0,12.0,1.0,2.0,16.0
2,21,1405,1,2,1,8.0,6.0,47,140,4,1.0,2.0,0.0,1.0,1.0,1.0,1,2,5.0,0.0,0.0,0.0,1989.0,0.0,7,0,0.0,1.0,3.0,15.0
2,21,1405,1,2,1,8.0,6.0,47,140,4,1.0,2.0,0.0,1.0,1.0,1.0,3,2,5.0,2.0,3.0,1.0,1941.0,0.0,7,0,0.0,1.0,3.0,15.0
3,27,1720,1,1,2,1.0,3.0,47,140,3,2.0,2.0,0.0,1.0,1.0,1.0,1,2,5.0,0.0,0.0,0.0,1948.0,2.0,7,0,3.0,2.0,1.0,1.0
3,27,1720,1,1,2,1.0,3.0,47,140,3,2.0,2.0,0.0,1.0,1.0,1.0,1,1,3.0,0.0,0.0,0.0,1928.0,1.0,7,0,3.0,2.0,8.0,15.0
3,27,1720,1,1,2,1.0,3.0,47,140,3,2.0,2.0,0.0,1.0,1.0,1.0,2,2,3.0,0.0,0.0,0.0,1932.0,1.0,7,0,3.0,2.0,8.0,15.0
4,3,1130,1,2,2,1.0,3.0,47,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1996.0,2.0,7,0,0.0,2.0,3.0,19.0
4,3,1130,1,2,2,1.0,3.0,47,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,3.0,0.0,0.0,0.0,1972.0,2.0,7,0,0.0,2.0,2.0,1.0
4,10,1650,1,2,1,1.0,2.0,47,140,4,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1977.0,0.0,7,0,0.0,0.0,4.0,23.0
4,10,1650,1,2,1,1.0,2.0,47,140,4,1.0,1.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1996.0,0.0,7,0,0.0,2.0,1.0,2.0
4,10,1650,1,2,1,1.0,2.0,47,140,4,1.0,1.0,0.0,1.0,1.0,1.0,2,2,5.0,0.0,0.0,0.0,1999.0,0.0,7,0,0.0,2.0,1.0,2.0
6,26,1550,1,2,1,7.0,6.0,47,140,9,2.0,2.0,0.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,1990.0,1.0,7,0,0.0,1.0,1.0,1.0
6,26,1550,1,2,1,7.0,6.0,47,140,9,2.0,2.0,0.0,1.0,1.0,1.0,3,1,2.0,2.0,5.0,2.0,2003.0,1.0,7,0,0.0,1.0,1.0,1.0
7,8,2345,3,1,1,1.0,7.0,732,140,3,2.0,2.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1956.0,1.0,2,0,0.0,2.0,0.0,14.0
7,10,2130,2,2,9,1.0,1.0,236,140,4,2.0,2.0,0.0,1.0,0.0,1.0,1,2,1.0,0.0,0.0,0.0,1995.0,1.0,7,0,0.0,2.0,3.0,1.0
7,10,2130,2,2,9,1.0,1.0,236,140,4,2.0,2.0,0.0,1.0,0.0,1.0,2,2,1.0,0.0,0.0,0.0,1960.0,1.0,7,0,0.0,2.0,3.0,1.0
7,10,2130,2,2,9,1.0,1.0,236,140,4,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1950.0,2.0,21,0,0.0,2.0,3.0,1.0
9,29,1450,1,2,9,8.0,4.0,47,140,4,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,2000.0,2.0,2,0,0.0,2.0,1.0,2.0
9,29,1450,1,2,9,8.0,4.0,47,140,4,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,2002.0,2.0,2,0,0.0,2.0,0.0,2.0
9,29,1450,1,2,9,8.0,4.0,47,140,4,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,2001.0,2.0,2,0,0.0,2.0,0.0,2.0
10,27,145,3,1,1,5.0,2.0,159,140,3,2.0,2.0,0.0,1.0,1.0,2.0,1,1,5.0,0.0,0.0,0.0,1975.0,1.0,7,0,0.0,2.0,0.0,2.0
10,27,145,3,1,1,5.0,2.0,159,140,3,2.0,2.0,0.0,1.0,1.0,2.0,1,1,5.0,0.0,0.0,0.0,2002.0,1.0,2,0,0.0,0.0,5.0,2.0
11,4,110,5,2,6,1.0,6.0,47,140,3,2.0,2.0,0.0,1.0,0.0,4.0,1,1,5.0,0.0,0.0,0.0,1984.0,2.0,7,0,15.0,0.0,1.0,1.0
11,4,110,5,2,6,1.0,6.0,47,140,3,2.0,2.0,0.0,1.0,0.0,4.0,2,1,5.0,0.0,0.0,0.0,1989.0,2.0,7,0,15.0,0.0,1.0,1.0
11,16,1630,1,2,6,1.0,3.0,47,140,4,1.0,1.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,1985.0,0.0,2,0,0.0,0.0,5.0,15.0
11,16,1630,1,2,6,1.0,3.0,47,140,4,1.0,1.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,1970.0,0.0,7,0,0.0,0.0,1.0,9.0
12,5,1930,5,2,6,1.0,1.0,47,140,3,2.0,2.0,0.0,2.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1988.0,2.0,7,0,0.0,2.0,3.0,13.0
12,5,1930,5,2,6,1.0,1.0,47,140,3,2.0,2.0,0.0,2.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1967.0,1.0,7,0,0.0,2.0,3.0,1.0
12,13,1800,5,2,1,2.0,6.0,663,140,4,2.0,2.0,0.0,1.0,1.0,2.0,1,2,5.0,0.0,0.0,0.0,1998.0,1.0,7,0,0.0,1.0,2.0,1.0
12,13,1800,5,2,1,2.0,6.0,663,140,4,2.0,2.0,0.0,1.0,1.0,2.0,2,2,5.0,0.0,0.0,0.0,1998.0,1.0,7,0,0.0,1.0,2.0,1.0
12,13,1800,5,2,1,2.0,6.0,663,140,4,2.0,2.0,0.0,1.0,1.0,2.0,3,2,0.0,2.0,3.0,1.0,1953.0,1.0,7,0,0.0,1.0,2.0,1.0
3,3,2210,3,1,1,2.0,6.0,720,140,3,2.0,2.0,0.0,2.0,4.0,2.0,1,2,5.0,0.0,0.0,0.0,1997.0,2.0,7,0,13.0,0.0,9.0,14.0
3,8,1500,1,1,1,1.0,6.0,64,140,3,2.0,2.0,0.0,1.0,2.0,1.0,1,2,1.0,0.0,0.0,0.0,1988.0,2.0,7,0,13.0,0.0,9.0,13.0
3,26,1430,1,1,1,1.0,1.0,452,140,4,2.0,2.0,0.0,1.0,3.0,1.0,1,1,5.0,0.0,0.0,0.0,1978.0,0.0,7,0,0.0,2.0,3.0,13.0
3,26,1430,1,1,1,1.0,1.0,452,140,4,2.0,2.0,0.0,1.0,3.0,1.0,1,1,5.0,0.0,0.0,0.0,1965.0,0.0,33,0,0.0,2.0,3.0,23.0
3,26,1430,1,1,1,1.0,1.0,452,140,4,2.0,2.0,0.0,1.0,3.0,1.0,2,2,5.0,0.0,0.0,0.0,1967.0,0.0,33,0,0.0,2.0,3.0,23.0
4,5,1810,1,2,1,1.0,7.0,720,140,3,2.0,2.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,2002.0,1.0,2,0,13.0,0.0,1.0,21.0
4,5,1810,1,2,1,1.0,7.0,720,140,3,2.0,2.0,0.0,1.0,1.0,1.0,2,1,5.0,0.0,0.0,0.0,2002.0,1.0,2,0,13.0,0.0,1.0,21.0
7,31,1720,1,1,1,1.0,6.0,332,140,3,2.0,2.0,0.0,1.0,2.0,1.0,1,1,5.0,0.0,0.0,0.0,1960.0,2.0,7,0,2.0,0.0,1.0,1.0
7,31,1720,1,1,1,1.0,6.0,332,140,3,2.0,2.0,0.0,1.0,2.0,1.0,2,2,5.0,0.0,0.0,0.0,2001.0,2.0,7,0,2.0,0.0,1.0,1.0
8,6,2145,3,1,1,1.0,6.0,240,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,5.0,0.0,0.0,0.0,1981.0,1.0,7,0,8.0,0.0,1.0,1.0
8,6,2145,3,1,1,1.0,6.0,240,140,3,2.0,2.0,0.0,1.0,0.0,1.0,2,1,5.0,0.0,0.0,0.0,1982.0,1.0,7,0,8.0,0.0,1.0,1.0
10,13,1600,1,1,1,1.0,6.0,649,140,3,2.0,2.0,0.0,2.0,2.0,1.0,1,1,0.0,0.0,0.0,0.0,1959.0,1.0,7,0,0.0,1.0,2.0,1.0
10,13,1600,1,1,1,1.0,6.0,649,140,3,2.0,2.0,0.0,2.0,2.0,1.0,3,1,5.0,1.0,2.0,1.0,1924.0,1.0,7,0,0.0,1.0,2.0,1.0
10,25,655,5,2,3,1.0,3.0,452,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,2000.0,2.0,2,0,0.0,2.0,2.0,1.0
10,25,655,5,2,3,1.0,3.0,452,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,1964.0,1.0,7,0,0.0,2.0,2.0,2.0
11,14,825,1,1,1,1.0,2.0,498,140,3,2.0,2.0,0.0,1.0,1.0,1.0,1,2,2.0,0.0,0.0,0.0,1979.0,1.0,7,0,0.0,2.0,2.0,2.0
11,14,825,1,1,1,1.0,2.0,498,140,3,2.0,2.0,0.0,1.0,1.0,1.0,2,2,2.0,0.0,0.0,0.0,2011.0,1.0,7,0,0.0,2.0,2.0,2.0
11,14,825,1,1,1,1.0,2.0,498,140,3,2.0,2.0,0.0,1.0,1.0,1.0,1,2,5.0,0.0,0.0,0.0,1940.0,1.0,1,0,0.0,2.0,4.0,2.0
11,16,950,1,1,6,1.0,7.0,332,140,3,1.0,2.0,0.0,1.0,0.0,1.0,1,1,4.0,0.0,0.0,0.0,1982.0,0.0,15,0,0.0,0.0,2.0,1.0
11,16,950,1,1,6,1.0,7.0,332,140,3,1.0,2.0,0.0,1.0,0.0,1.0,2,1,4.0,0.0,0.0,0.0,1984.0,0.0,15,0,0.0,0.0,2.0,1.0
11,22,1130,1,1,3,1.0,2.0,737,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1960.0,2.0,7,0,0.0,2.0,2.0,2.0
11,22,1130,1,1,3,1.0,2.0,737,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,5.0,0.0,0.0,0.0,1986.0,2.0,10,0,0.0,2.0,6.0,2.0
11,22,1130,1,1,3,1.0,2.0,737,140,3,2.0,2.0,0.0,1.0,0.0,1.0,2,1,5.0,0.0,0.0,0.0,1988.0,2.0,10,0,0.0,2.0,6.0,2.0
1,4,1615,1,1,1,1.0,5.0,127,140,3,2.0,2.0,0.0,4.0,4.0,1.0,1,1,5.0,0.0,0.0,0.0,1965.0,1.0,1,0,0.0,9.0,1.0,13.0
1,4,1615,1,1,1,1.0,5.0,127,140,3,2.0,2.0,0.0,4.0,4.0,1.0,1,1,9.0,0.0,0.0,0.0,1962.0,2.0,21,0,0.0,2.0,3.0,23.0
1,4,1615,1,1,1,1.0,5.0,127,140,3,2.0,2.0,0.0,4.0,4.0,1.0,1,2,1.0,0.0,0.0,0.0,1984.0,1.0,7,0,0.0,0.0,0.0,21.0
2,6,1115,1,1,1,1.0,7.0,671,140,3,2.0,2.0,0.0,1.0,1.0,2.0,1,1,3.0,0.0,0.0,0.0,1956.0,1.0,32,0,0.0,0.0,0.0,14.0
3,27,2205,3,1,1,1.0,6.0,187,140,9,0.0,2.0,1.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1996.0,1.0,2,0,13.0,0.0,1.0,1.0
3,27,2205,3,1,1,1.0,6.0,187,140,9,0.0,2.0,1.0,1.0,1.0,1.0,2,2,5.0,0.0,0.0,0.0,1999.0,1.0,2,0,13.0,0.0,1.0,1.0
5,25,1735,1,2,1,1.0,1.0,762,140,3,2.0,2.0,0.0,1.0,2.0,1.0,1,1,5.0,0.0,0.0,0.0,1960.0,1.0,7,0,0.0,0.0,3.0,2.0
5,25,1735,1,2,1,1.0,1.0,762,140,3,2.0,2.0,0.0,1.0,2.0,1.0,2,1,5.0,0.0,0.0,0.0,1959.0,1.0,7,0,0.0,0.0,3.0,2.0
5,25,1735,1,2,1,1.0,1.0,762,140,3,2.0,2.0,0.0,1.0,2.0,1.0,1,1,0.0,0.0,0.0,0.0,1976.0,0.0,2,0,0.0,2.0,1.0,13.0
6,11,1015,1,1,4,1.0,7.0,511,140,3,2.0,2.0,0.0,2.0,0.0,3.0,1,1,5.0,0.0,0.0,0.0,1961.0,1.0,33,0,13.0,0.0,1.0,15.0
6,11,1015,1,1,4,1.0,7.0,511,140,3,2.0,2.0,0.0,2.0,0.0,3.0,2,2,5.0,0.0,0.0,0.0,1963.0,1.0,33,0,13.0,0.0,1.0,15.0
7,21,1815,1,1,1,1.0,4.0,762,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1984.0,2.0,7,0,0.0,2.0,1.0,1.0
7,21,1815,1,1,1,1.0,4.0,762,140,3,2.0,2.0,0.0,1.0,0.0,1.0,2,2,5.0,0.0,0.0,0.0,2012.0,2.0,7,0,0.0,2.0,1.0,1.0
7,21,1815,1,1,1,1.0,4.0,762,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1949.0,2.0,7,0,0.0,2.0,4.0,15.0
7,21,1815,1,1,1,1.0,4.0,762,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,0.0,0.0,0.0,0.0,1991.0,2.0,7,0,0.0,2.0,4.0,1.0
7,21,1815,1,1,1,1.0,4.0,762,140,3,2.0,2.0,0.0,1.0,0.0,1.0,2,2,0.0,0.0,0.0,0.0,1986.0,2.0,7,0,0.0,2.0,4.0,1.0
9,8,1100,1,2,3,1.0,3.0,762,140,4,,,,,,,1,1,3.0,0.0,0.0,0.0,1963.0,0.0,7,0,0.0,2.0,1.0,9.0
9,8,1100,1,2,3,1.0,3.0,762,140,4,,,,,,,1,1,5.0,0.0,0.0,0.0,1979.0,0.0,2,0,16.0,0.0,8.0,1.0
9,8,1200,1,1,3,2.0,1.0,584,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1945.0,0.0,7,0,0.0,2.0,1.0,15.0
9,8,1200,1,1,3,2.0,1.0,584,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1956.0,0.0,7,0,0.0,2.0,1.0,21.0
10,13,2000,2,1,2,1.0,3.0,417,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,5.0,0.0,0.0,0.0,1987.0,0.0,7,0,0.0,2.0,3.0,15.0
10,13,2000,2,1,2,1.0,3.0,417,140,3,2.0,2.0,0.0,1.0,0.0,1.0,2,1,5.0,0.0,0.0,0.0,1988.0,0.0,7,0,0.0,2.0,3.0,15.0
10,13,2000,2,1,2,1.0,3.0,417,140,3,2.0,2.0,0.0,1.0,0.0,1.0,2,1,5.0,0.0,0.0,0.0,2004.0,0.0,7,0,0.0,2.0,3.0,15.0
10,13,2000,2,1,2,1.0,3.0,417,140,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,2000.0,2.0,2,0,0.0,2.0,7.0,1.0
11,13,800,1,2,6,1.0,6.0,762,140,3,2.0,2.0,0.0,2.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,1968.0,0.0,7,0,0.0,1.0,2.0,1.0
11,13,800,1,2,6,1.0,6.0,762,140,3,2.0,2.0,0.0,2.0,0.0,1.0,2,2,0.0,0.0,0.0,0.0,1968.0,0.0,7,0,0.0,1.0,2.0,1.0
11,13,800,1,2,6,1.0,6.0,762,140,3,2.0,2.0,0.0,2.0,0.0,1.0,3,1,1.0,5.0,3.0,1.0,1969.0,0.0,7,0,0.0,1.0,2.0,1.0
11,18,1345,1,2,1,1.0,3.0,762,140,3,2.0,2.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,1984.0,0.0,33,0,0.0,2.0,1.0,17.0
11,18,1345,1,2,1,1.0,3.0,762,140,3,2.0,2.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1984.0,0.0,7,0,0.0,2.0,8.0,16.0
6,20,1655,1,1,1,1.0,7.0,99,500,3,2.0,2.0,0.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,1985.0,2.0,7,0,2.0,0.0,6.0,1.0
7,8,1620,1,1,1,7.0,6.0,631,500,3,2.0,2.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1952.0,2.0,1,0,12.0,0.0,7.0,1.0
7,10,1445,1,1,3,1.0,1.0,445,500,3,2.0,2.0,0.0,1.0,1.0,1.0,1,2,5.0,0.0,0.0,0.0,1963.0,1.0,7,0,0.0,2.0,1.0,1.0
7,10,1445,1,1,3,1.0,1.0,445,500,3,2.0,2.0,0.0,1.0,1.0,1.0,2,2,5.0,0.0,0.0,0.0,2009.0,1.0,7,0,0.0,2.0,1.0,1.0
7,10,1445,1,1,3,1.0,1.0,445,500,3,2.0,2.0,0.0,1.0,1.0,1.0,1,2,5.0,0.0,0.0,0.0,1999.0,1.0,7,0,0.0,2.0,1.0,15.0
7,10,1445,1,1,3,1.0,1.0,445,500,3,2.0,2.0,0.0,1.0,1.0,1.0,2,2,5.0,0.0,0.0,0.0,2000.0,1.0,7,0,0.0,2.0,1.0,15.0
7,13,1615,1,1,1,1.0,2.0,99,500,3,2.0,2.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1995.0,0.0,7,0,0.0,0.0,4.0,23.0
7,13,1615,1,1,1,1.0,2.0,99,500,3,2.0,2.0,0.0,1.0,1.0,1.0,1,2,5.0,0.0,0.0,0.0,1980.0,0.0,7,0,0.0,2.0,1.0,1.0
7,19,1200,1,2,1,1.0,1.0,99,500,4,2.0,2.0,0.0,2.0,2.0,1.0,1,2,3.0,0.0,0.0,0.0,1973.0,0.0,7,0,0.0,2.0,3.0,1.0
7,19,1200,1,2,1,1.0,1.0,99,500,4,2.0,2.0,0.0,2.0,2.0,1.0,1,1,5.0,0.0,0.0,0.0,2004.0,0.0,1,0,0.0,2.0,1.0,5.0
8,16,2120,2,2,1,1.0,7.0,99,500,9,2.0,2.0,1.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1966.0,0.0,1,0,13.0,0.0,1.0,0.0
8,24,1625,1,1,1,1.0,1.0,23,500,3,2.0,2.0,0.0,2.0,3.0,1.0,1,1,0.0,0.0,0.0,0.0,1973.0,0.0,7,0,0.0,2.0,3.0,13.0
8,24,1625,1,1,1,1.0,1.0,23,500,3,2.0,2.0,0.0,2.0,3.0,1.0,1,1,5.0,0.0,0.0,0.0,1956.0,0.0,7,0,0.0,2.0,3.0,1.0
8,24,1625,1,1,1,1.0,1.0,23,500,3,2.0,2.0,0.0,2.0,3.0,1.0,2,2,5.0,0.0,0.0,0.0,1963.0,0.0,7,0,0.0,2.0,3.0,1.0
8,24,1625,1,1,1,1.0,1.0,23,500,3,2.0,2.0,0.0,2.0,3.0,1.0,2,2,5.0,0.0,0.0,0.0,1937.0,0.0,7,0,0.0,2.0,3.0,1.0
9,25,1445,1,2,2,1.0,6.0,99,500,4,,,,,,,1,1,5.0,0.0,0.0,0.0,1949.0,0.0,7,0,0.0,1.0,3.0,1.0
9,25,1445,1,2,2,1.0,6.0,99,500,4,,,,,,,3,2,5.0,3.0,3.0,1.0,1940.0,0.0,7,0,0.0,1.0,3.0,1.0
11,9,740,2,1,1,1.0,3.0,422,500,3,2.0,2.0,0.0,1.0,1.0,1.0,1,1,2.0,0.0,0.0,0.0,1998.0,2.0,7,0,0.0,2.0,8.0,13.0
11,9,740,2,1,1,1.0,3.0,422,500,3,2.0,2.0,0.0,1.0,1.0,1.0,1,1,4.0,0.0,0.0,0.0,1971.0,1.0,13,0,0.0,2.0,1.0,1.0
1,18,1535,1,1,3,1.0,3.0,202,500,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1962.0,1.0,3,0,0.0,2.0,8.0,15.0
1,18,1535,1,1,3,1.0,3.0,202,500,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,1.0,0.0,0.0,0.0,1960.0,1.0,7,0,0.0,2.0,1.0,17.0
1,30,1600,1,1,2,1.0,3.0,202,500,3,,,,3.0,1.0,2.0,1,1,5.0,0.0,0.0,0.0,1993.0,2.0,7,0,0.0,2.0,8.0,16.0
1,30,1600,1,1,2,1.0,3.0,202,500,3,,,,3.0,1.0,2.0,1,1,4.0,0.0,0.0,0.0,1956.0,1.0,16,0,0.0,2.0,1.0,1.0
2,13,1440,1,1,4,1.0,2.0,54,940,4,1.0,1.0,0.0,2.0,1.0,1.0,1,1,4.0,0.0,0.0,0.0,1978.0,0.0,10,0,0.0,2.0,5.0,12.0
2,13,1440,1,1,4,1.0,2.0,54,940,4,1.0,1.0,0.0,2.0,1.0,1.0,1,1,4.0,0.0,0.0,0.0,1999.0,0.0,2,0,0.0,2.0,3.0,1.0
3,14,1240,1,1,4,1.0,4.0,54,940,4,1.0,1.0,0.0,1.0,1.0,1.0,1,2,1.0,0.0,0.0,0.0,1994.0,0.0,7,0,0.0,2.0,1.0,2.0
3,14,1240,1,1,4,1.0,4.0,54,940,4,1.0,1.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1960.0,0.0,7,0,0.0,2.0,4.0,23.0
3,14,1240,1,1,4,1.0,4.0,54,940,4,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1991.0,0.0,7,0,0.0,2.0,9.0,2.0
3,16,1500,1,1,1,1.0,2.0,54,940,4,1.0,2.0,0.0,2.0,0.0,1.0,1,1,4.0,0.0,0.0,0.0,1996.0,0.0,7,0,0.0,2.0,1.0,2.0
